weight,source,destination,year,quarter
684,IN,SA,2020,3
354,EE,DE,2020,3
342,NG,BR,2020,3
313,TR,CN,2020,3
106,TR,LV,2020,2
1280,DE,ZA,2020,3
1211,DE,BG,2020,3
793,AT,IN,2020,3
714,HK,FR,2020,3
337,PF,US,2020,3
2676,SG,HK,2020,3
405,LV,GB,2020,3
265,CO,BR,2020,3
395,IR,MY,2020,3
282,UA,EE,2020,3
104,CH,NG,2020,2
296,UA,BG,2020,3
267,CA,DK,2020,3
132,UY,RU,2020,2
7384,TH,US,2020,3
102,CH,MA,2020,2
222,MY,JP,2020,3
221,DO,IN,2020,3
218,PE,CL,2020,3
207,US,MA,2020,3
174,FR,PK,2020,3
173,US,BB,2020,3
163,HR,RS,2020,3
159,SE,CZ,2020,3
149,RO,PT,2020,3
146,MY,CA,2020,3
139,RO,CO,2020,3
129,AM,FR,2020,3
108,BR,CL,2020,3
105,NG,GD,2020,3
104,AU,RO,2020,3
41297,IL,US,2020,4
15145,RU,DE,2020,4
10573,HR,US,2020,4
4959,RO,GB,2020,4
4292,BE,NL,2020,4
2762,AU,FR,2020,4
1868,NG,IN,2020,4
1497,LT,GB,2020,4
1489,GB,UA,2020,4
1098,AT,FR,2020,4
999,IS,GB,2020,4
992,US,BY,2020,4
948,RO,RU,2020,4
948,EC,RW,2020,4
933,MA,FR,2020,4
756,CZ,CA,2020,4
648,IE,PL,2020,4
631,NZ,CN,2020,4
555,DE,SK,2020,4
435,HK,NL,2020,4
431,JP,CH,2020,4
420,AT,PL,2020,4
399,IN,TW,2020,4
151,IN,GR,2020,3
140,CA,VN,2020,3
138,IL,ES,2020,3
133,MY,TW,2020,3
9715,IN,CA,2020,4
5278,DE,UA,2020,4
2887,FR,RU,2020,4
1485,BE,EG,2020,4
1304,GT,US,2020,4
1178,KE,IN,2020,4
1055,DE,IE,2020,4
1020,JP,RU,2020,4
750,KZ,US,2020,4
714,HR,CZ,2020,4
706,JP,NL,2020,4
430,SA,EG,2020,4
159,CN,SE,2020,3
1965,CN,TW,2020,4
600,PT,UA,2020,4
545,IE,NL,2020,4
191,BE,CL,2020,3
176,IL,PH,2020,3
1774,MA,US,2020,4
1636,CH,RU,2020,4
361,UA,KR,2020,4
192,CU,GB,2020,3
4603,GB,IL,2020,4
201,CN,BR,2020,3
313,CN,NZ,2020,4
265,CZ,HK,2020,4
250,GB,SI,2020,4
240,BR,SI,2020,4
237,EC,CA,2020,4
203,IT,AR,2020,4
156,US,AL,2020,4
149,CO,FR,2020,4
142,AT,IL,2020,4
142,GB,MD,2020,4
141,CH,VN,2020,4
137,TW,MX,2020,4
131,CZ,SG,2020,4
129,GB,UY,2020,4
125,EC,FI,2020,4
117,BR,UA,2020,4
107,FR,BY,2020,4
104,ID,TW,2020,4
102,CL,UG,2020,4
32868,BE,US,2021,1
26596,NL,DE,2021,1
21189,HU,US,2021,1
4055,IN,FR,2021,1
3387,IN,SG,2021,1
2670,RU,NL,2021,1
2306,UA,IN,2021,1
2287,NL,NO,2021,1
2220,BE,EG,2021,1
1842,LT,GB,2021,1
1716,CA,HK,2021,1
963,GB,KE,2021,1
962,EC,RW,2021,1
867,SG,CH,2021,1
792,DE,NZ,2021,1
774,GH,US,2021,1
289,TR,LT,2020,4
272,EC,CO,2020,4
216,IN,SI,2020,4
180,IL,EG,2020,4
179,CZ,IT,2020,4
170,RO,IT,2020,4
165,RW,UG,2020,4
18311,DE,FR,2021,1
13846,IN,DE,2021,1
2982,PL,UA,2021,1
2744,AR,GB,2021,1
1113,VN,FR,2021,1
1057,NO,FR,2021,1
764,IM,GB,2021,1
273,LI,DE,2020,4
244,PL,RS,2020,4
241,LK,DE,2020,4
191,PL,CL,2020,4
179,HR,BG,2020,4
169,UA,IM,2020,4
16260,UA,RU,2021,1
4173,UY,US,2021,1
200,CY,DE,2020,4
185,GB,TH,2020,4
154,DE,TN,2020,4
4230,DE,IL,2021,1
124,PT,AT,2020,4
1132,IE,PL,2021,1
220,AR,DK,2020,4
196,EG,PS,2020,4
1766,NO,PL,2021,1
337,IN,TH,2020,4
305,BR,KR,2020,4
119,GR,CY,2020,4
123,AI,US,2020,4
624,ES,MX,2021,1
587,JE,US,2021,1
550,BR,FI,2021,1
539,DE,MX,2021,1
518,PL,NP,2021,1
458,AR,FR,2021,1
442,IN,PH,2021,1
440,MD,DE,2021,1
435,NL,FI,2021,1
416,GP,CA,2021,1
394,AU,PL,2021,1
375,FR,HU,2021,1
349,HU,BE,2021,1
337,CZ,SE,2021,1
334,CA,CL,2021,1
334,IL,NZ,2021,1
326,JP,PH,2021,1
275,CH,RS,2021,1
249,RO,DK,2021,1
248,CZ,HK,2021,1
246,CA,EG,2021,1
228,ET,US,2021,1
222,NZ,IT,2021,1
211,DO,IN,2021,1
209,US,KZ,2021,1
194,ZW,GB,2021,1
192,UY,GB,2021,1
187,ZW,ZA,2021,1
183,BH,IN,2021,1
175,AT,PT,2021,1
166,TW,KR,2021,1
160,DK,CH,2021,1
158,KE,PL,2021,1
157,IL,TR,2021,1
156,CL,EC,2021,1
154,UA,CL,2021,1
145,CA,CU,2021,1
141,SG,ES,2021,1
139,RU,IS,2021,1
137,IE,EE,2021,1
132,HU,UA,2021,1
131,CN,MY,2021,1
126,HU,ID,2021,1
123,HR,BA,2021,1
121,GR,AU,2021,1
115,VN,MY,2021,1
112,AT,NO,2021,1
108,CO,BR,2021,1
107,NG,CO,2021,1
104,LV,EE,2021,1
102,DE,MD,2021,1
101,TR,EG,2021,1
54904,US,CA,2021,2
10187,CZ,DE,2021,2
7600,US,BR,2021,2
6189,PL,RU,2021,2
5289,UA,IL,2021,2
5276,EG,US,2021,2
3923,IN,IL,2021,2
2838,SG,VN,2021,2
2721,RU,NL,2021,2
2346,CA,PL,2021,2
294,FR,SN,2021,1
1828,US,ID,2021,2
1706,RU,IE,2021,2
1554,CH,ES,2021,2
1309,PT,IT,2021,2
1278,IN,JP,2021,2
1208,VN,GB,2021,2
1093,AE,CA,2021,2
1060,BD,CA,2021,2
982,ME,US,2021,2
717,TN,DE,2021,2
681,VN,TH,2021,2
548,MM,FR,2021,2
548,IN,NO,2021,2
547,NL,ZA,2021,2
538,FR,TW,2021,2
537,VN,NO,2021,2
488,NZ,RU,2021,2
455,RO,NO,2021,2
410,DE,EE,2021,2
389,HN,CL,2021,2
384,LB,DE,2021,2
378,IN,TH,2021,2
366,VE,CL,2021,2
365,HU,FI,2021,2
362,DE,AE,2021,2
344,IL,ES,2021,2
338,IN,KE,2021,2
337,RU,GR,2021,2
318,SE,VN,2021,2
309,SG,AR,2021,2
302,TR,CN,2021,2
278,TR,BR,2021,2
276,CH,DK,2021,2
273,CN,UA,2021,2
253,DE,TH,2021,2
251,SI,NL,2021,2
229,KG,LT,2021,2
222,NI,ES,2021,2
220,RU,KG,2021,2
217,BY,ES,2021,2
195,CN,RO,2021,2
184,ES,MA,2021,2
167,TR,SE,2021,2
166,BR,KR,2021,2
158,UA,HU,2021,2
158,SE,TH,2021,2
155,AE,FI,2021,2
155,BE,NO,2021,2
141,HK,BE,2021,2
140,LV,EG,2021,2
140,MD,CA,2021,2
140,TW,CH,2021,2
139,BR,DK,2021,2
137,PL,ID,2021,2
126,UY,BR,2021,2
125,IL,NO,2021,2
124,UA,TH,2021,2
123,EC,CL,2021,2
121,UA,VN,2021,2
190,FR,CR,2021,2
159,FI,PT,2021,2
258,SI,FR,2021,2
112,CN,BE,2021,2
112,AT,DK,2021,2
110,EE,PL,2021,2
106,BR,PE,2021,2
106,DK,SG,2021,2
304657,GB,US,2021,3
102885,HK,CN,2021,3
53953,BR,US,2021,3
17183,FR,CH,2021,3
14263,RU,DE,2021,3
9833,TH,US,2021,3
8908,IE,GB,2021,3
5243,EE,US,2021,3
4821,MY,SG,2021,3
4064,AU,FR,2021,3
3984,SE,NO,2021,3
3651,GB,IT,2021,3
3365,UA,BY,2021,3
3195,PE,US,2021,3
3157,IE,DE,2021,3
2817,GR,DE,2021,3
2621,AR,DE,2021,3
2610,FI,GB,2021,3
2547,NZ,GB,2021,3
2467,RU,IL,2021,3
2458,NP,IN,2021,3
2053,US,ID,2021,3
1652,IR,NL,2021,3
1538,TW,JP,2021,3
1512,BR,PL,2021,3
1480,AR,SE,2021,3
1177,ES,BR,2021,3
1154,IS,US,2021,3
1055,FR,AT,2021,3
964,FR,DK,2021,3
943,DE,ZA,2021,3
817,US,DO,2021,3
810,PT,IT,2021,3
746,UA,IT,2021,3
682,GB,GR,2021,3
658,PH,CA,2021,3
637,NZ,AM,2021,3
549,KE,IN,2021,3
533,TR,PL,2021,3
467,AU,TW,2021,3
452,BY,IN,2021,3
446,JP,PK,2021,3
445,IQ,YE,2021,3
432,TR,JP,2021,3
423,NO,CZ,2021,3
422,PH,SG,2021,3
346,PL,NP,2021,3
331,TH,CN,2021,3
328,RE,US,2021,3
303,ID,ZA,2021,3
287,GB,TH,2021,3
282,RS,IL,2021,3
276,BG,CN,2021,3
274,ES,BG,2021,3
273,IL,CN,2021,3
265,SE,PK,2021,3
263,CH,ZA,2021,3
251,RS,AR,2021,3
221,JP,IL,2021,3
209,DE,ZW,2021,3
207,BJ,FR,2021,3
194,BR,UY,2021,3
189,UA,UZ,2021,3
185,IT,ID,2021,3
178,HU,FI,2021,3
171,PS,CA,2021,3
169,DE,JO,2021,3
168,NG,MX,2021,3
147,UZ,FI,2021,3
147,ES,MA,2021,3
140,PS,DE,2021,3
138,LU,BR,2021,3
131,MD,HK,2021,3
128,AU,KR,2021,3
128,MD,GB,2021,3
127,SY,KE,2021,3
121,DO,DE,2021,3
109,BG,IL,2021,3
108,MX,RO,2021,3
106,AE,CH,2021,3
106,NG,RU,2021,3
105,NL,MD,2021,3
92108,PL,US,2021,4
44842,CN,US,2021,4
21077,FR,GB,2021,4
18408,BG,US,2021,4
16799,US,RU,2021,4
14237,PL,GB,2021,4
9333,ID,US,2021,4
8378,BR,DE,2021,4
4969,IN,SG,2021,4
4751,UA,GB,2021,4
3948,IE,DE,2021,4
3168,PL,NO,2021,4
3124,SE,BE,2021,4
2731,IL,GB,2021,4
1846,CA,JP,2021,4
1635,RU,SE,2021,4
1564,NO,IE,2021,4
1465,AR,BR,2021,4
1358,TH,IN,2021,4
1279,MX,CA,2021,4
1226,CA,IT,2021,4
1195,CH,PL,2021,4
1167,BR,PH,2021,4
1135,BE,RU,2021,4
1128,SG,FR,2021,4
1020,DK,IS,2021,4
1008,UA,PT,2021,4
964,IL,IN,2021,4
822,RU,AT,2021,4
795,CZ,FI,2021,4
782,ZA,CA,2021,4
766,SN,US,2021,4
710,NO,IN,2021,4
652,RU,BR,2021,4
599,BG,BE,2021,4
562,MC,RU,2021,4
548,IN,FI,2021,4
539,RO,CH,2021,4
490,ID,UA,2021,4
478,CA,RO,2021,4
478,PL,PT,2021,4
466,IL,FR,2021,4
188,RS,ES,2021,3
52397,US,CA,2021,4
3085,PT,IL,2021,4
168,BG,ZA,2021,3
434,GR,RU,2021,4
417,SC,DE,2021,4
412,UY,DE,2021,4
383,PH,CA,2021,4
348,MX,AM,2021,4
347,AE,NL,2021,4
333,VE,IN,2021,4
312,MG,NL,2021,4
311,LT,NL,2021,4
305,JO,SA,2021,4
295,KE,ZA,2021,4
289,AZ,RU,2021,4
284,HR,FI,2021,4
278,BR,NG,2021,4
272,NZ,RU,2021,4
269,RU,VN,2021,4
263,IL,CZ,2021,4
259,UA,BR,2021,4
247,RO,SI,2021,4
245,BY,SE,2021,4
229,NL,EG,2021,4
227,ZA,CH,2021,4
219,GR,UA,2021,4
204,DE,NP,2021,4
201,DK,TR,2021,4
183,CW,US,2021,4
174,SG,BY,2021,4
161,BY,BG,2021,4
160,NL,LU,2021,4
160,MX,BO,2021,4
158,PE,GB,2021,4
153,NG,EG,2021,4
152,CH,KR,2021,4
140,NI,ES,2021,4
139,PH,SA,2021,4
136,AR,SE,2021,4
134,BY,AR,2021,4
132,PH,KR,2021,4
125,RU,MD,2021,4
115,SI,PL,2021,4
104,BY,IE,2021,4
102,PH,BR,2021,4
102,PK,EG,2021,4
101,SA,EC,2021,4
26506,US,FR,2022,1
25527,FR,GB,2022,1
23237,JP,HK,2022,1
7969,EG,US,2022,1
7147,GB,CH,2022,1
5837,PL,IL,2022,1
4960,BD,IN,2022,1
3217,DE,NO,2022,1
2656,HK,VN,2022,1
2616,ES,BE,2022,1
2434,BG,NL,2022,1
2433,ES,RO,2022,1
2318,GB,NO,2022,1
2197,FR,UA,2022,1
1736,FR,SE,2022,1
1648,IT,FI,2022,1
1472,KG,RU,2022,1
1357,KR,RU,2022,1
138,RS,HK,2021,4
1265,PL,SE,2022,1
1246,SE,PL,2022,1
1202,NL,HK,2022,1
1129,HK,RU,2022,1
1123,US,HU,2022,1
1033,VE,MX,2022,1
998,CH,AU,2022,1
949,LB,US,2022,1
855,NL,RO,2022,1
849,CH,BE,2022,1
839,TR,NL,2022,1
838,TH,GB,2022,1
820,DE,MY,2022,1
805,BE,AU,2022,1
772,CA,TR,2022,1
764,CZ,FI,2022,1
745,FI,ES,2022,1
721,AU,IT,2022,1
637,ES,LU,2022,1
620,VN,CA,2022,1
605,RE,US,2022,1
523,SN,US,2022,1
522,MY,DE,2022,1
463,SK,UA,2022,1
422,TR,FI,2022,1
419,QA,US,2022,1
395,DK,PL,2022,1
364,BD,SG,2022,1
358,ID,HK,2022,1
357,CN,PK,2022,1
357,HU,IE,2022,1
350,CA,TW,2022,1
348,UA,HK,2022,1
336,GB,PK,2022,1
318,ZA,TW,2022,1
260,PH,RU,2022,1
259,DK,AU,2022,1
255,RS,ES,2022,1
254,RO,NO,2022,1
250,PT,EE,2022,1
246,GF,FR,2022,1
232,AU,ID,2022,1
213,TH,PH,2022,1
212,SY,DE,2022,1
209,NG,ZM,2022,1
201,BA,AU,2022,1
201,MZ,UG,2022,1
168,UA,TH,2022,1
166,FI,DK,2022,1
165,UA,LT,2022,1
163,FR,CL,2022,1
152,IN,LB,2022,1
148,YE,US,2022,1
141,BY,FR,2022,1
136,US,MU,2022,1
130,MK,HK,2022,1
127,NP,HK,2022,1
117,AM,IR,2022,1
177,BR,DK,2022,1
119,FI,MX,2022,1
611,LV,UA,2022,1
191,PL,SG,2022,1
275,SK,AU,2022,1
105,TH,BD,2022,1
104,TR,MD,2022,1
59239,US,DE,2022,2
54093,US,GB,2022,2
35234,FR,DE,2022,2
20991,GR,US,2022,2
5939,ES,NL,2022,2
4383,PT,ES,2022,2
4076,RU,NL,2022,2
3478,PL,FR,2022,2
3328,HK,VN,2022,2
3177,AE,RU,2022,2
3057,IR,US,2022,2
2890,SG,DE,2022,2
2537,SE,IN,2022,2
2483,ID,NL,2022,2
2446,GR,AU,2022,2
2281,US,TR,2022,2
1961,UA,FR,2022,2
1887,IN,BG,2022,2
1656,IE,IN,2022,2
1642,CH,IN,2022,2
1613,DK,NL,2022,2
1486,TN,US,2022,2
1210,DK,RO,2022,2
1016,US,DO,2022,2
974,RO,CH,2022,2
944,PL,BE,2022,2
920,CA,VN,2022,2
884,NL,ZA,2022,2
853,GB,KR,2022,2
846,ZM,NG,2022,2
799,EE,FI,2022,2
766,CA,SG,2022,2
660,AT,IL,2022,2
642,FR,KR,2022,2
592,PH,HK,2022,2
506,IN,BD,2022,2
502,UZ,BY,2022,2
437,US,LK,2022,2
427,CL,CA,2022,2
414,BE,CZ,2022,2
402,HU,CH,2022,2
387,RU,VN,2022,2
372,DE,MX,2022,2
368,DK,BR,2022,2
353,RS,ZA,2022,2
338,NG,ES,2022,2
309,ES,SA,2022,2
309,RS,IT,2022,2
303,CH,ZA,2022,2
298,ME,CA,2022,2
284,CH,GH,2022,2
273,NL,HR,2022,2
247,US,GH,2022,2
243,EG,RS,2022,2
234,CD,FR,2022,2
526,GR,CH,2022,2
256,PK,IL,2022,2
540,ES,TH,2022,2
245,SG,ZA,2022,2
552,IN,PH,2022,2
214,IT,SG,2022,2
212,HU,SK,2022,2
208,RU,NZ,2022,2
207,IN,EG,2022,2
205,XK,RS,2022,2
202,PF,US,2022,2
200,ET,GH,2022,2
197,SI,NL,2022,2
190,TR,CL,2022,2
178,SK,IR,2022,2
178,AE,PK,2022,2
177,SV,BR,2022,2
174,NP,NL,2022,2
167,IS,RU,2022,2
167,DE,VE,2022,2
161,AM,CA,2022,2
156,NL,LU,2022,2
154,GE,FR,2022,2
149,TJ,NL,2022,2
138,PL,AL,2022,2
136,AU,VN,2022,2
133,PT,SG,2022,2
129,IN,CW,2022,2
127,MG,GB,2022,2
126,HK,BE,2022,2
126,SE,CN,2022,2
119,US,MT,2022,2
116,EG,RO,2022,2
105,FI,UY,2022,2
103,LT,AU,2022,2
60412,SE,US,2022,3
54040,CZ,US,2022,3
10948,SE,DE,2022,3
10886,TR,RU,2022,3
9012,ES,AR,2022,3
8015,LT,US,2022,3
6664,DE,IT,2022,3
6582,SE,GB,2022,3
5765,RO,IN,2022,3
4732,SG,RU,2022,3
3897,NP,DE,2022,3
3594,AE,IN,2022,3
3460,BE,GB,2022,3
3446,UA,GB,2022,3
3170,IN,PL,2022,3
2965,RO,UA,2022,3
2957,GB,NO,2022,3
2802,CZ,UA,2022,3
2332,NL,IL,2022,3
1997,IL,PL,2022,3
1958,AR,BR,2022,3
1802,RU,EE,2022,3
1710,NL,SE,2022,3
1625,AU,NL,2022,3
1604,BR,PL,2022,3
1545,MY,PL,2022,3
1501,US,BD,2022,3
1284,VN,AU,2022,3
1125,FI,CA,2022,3
1014,UA,SK,2022,3
1005,BY,GE,2022,3
930,BE,IT,2022,3
909,IN,TR,2022,3
823,DK,RU,2022,3
757,IQ,US,2022,3
143,ZW,US,2022,2
105,TR,GH,2022,2
7772,FR,ES,2022,3
1146,BD,ES,2022,3
2600,CA,BR,2022,3
723,PT,AU,2022,3
674,RU,LV,2022,3
667,BA,DE,2022,3
597,PL,BR,2022,3
568,MK,GB,2022,3
534,NI,ES,2022,3
499,RO,BG,2022,3
492,BG,PL,2022,3
484,AM,IR,2022,3
479,JP,IT,2022,3
469,CA,CO,2022,3
433,AU,VN,2022,3
430,IL,JP,2022,3
394,ES,ZA,2022,3
393,HR,DK,2022,3
379,MA,IN,2022,3
339,NG,RU,2022,3
335,NZ,RO,2022,3
313,PS,IL,2022,3
304,NG,CH,2022,3
295,RU,HR,2022,3
285,BR,GE,2022,3
282,LT,IN,2022,3
282,AE,FR,2022,3
274,TH,JP,2022,3
253,UG,RW,2022,3
238,RU,SI,2022,3
233,TR,PT,2022,3
232,BG,DK,2022,3
231,NL,LT,2022,3
216,DK,AT,2022,3
196,FR,MG,2022,3
192,NG,IT,2022,3
191,IL,KE,2022,3
184,ML,US,2022,3
180,GE,AR,2022,3
179,VE,CR,2022,3
178,GB,UY,2022,3
175,BO,DE,2022,3
170,US,LB,2022,3
169,SK,BE,2022,3
156,LT,SE,2022,3
151,FR,HR,2022,3
146,AT,BY,2022,3
141,MY,FR,2022,3
132,PH,ID,2022,3
125,IR,CH,2022,3
122,CY,IT,2022,3
116,RO,PK,2022,3
115,DE,UY,2022,3
106,SI,BA,2022,3
104,PK,JP,2022,3
101,JP,IR,2022,3
69244,US,DE,2022,4
469,HR,ES,2022,3
242,KE,DE,2022,3
202,TR,CN,2022,3
493,MX,VE,2022,3
18242,ZA,US,2022,4
9100,ES,AR,2022,4
8639,US,IT,2022,4
5477,MX,AR,2022,4
4915,UA,IN,2022,4
4447,CA,HK,2022,4
4392,JP,SG,2022,4
3772,CH,IN,2022,4
3320,DE,DK,2022,4
3231,CZ,RU,2022,4
2241,GH,NG,2022,4
2083,NL,CZ,2022,4
1914,RU,HK,2022,4
1896,VN,JP,2022,4
1553,NL,IE,2022,4
1219,DE,HU,2022,4
1218,GE,IL,2022,4
1125,KH,US,2022,4
1006,KR,IN,2022,4
960,NI,US,2022,4
950,NZ,FR,2022,4
932,US,HR,2022,4
861,HU,IN,2022,4
776,SG,PH,2022,4
727,CZ,BE,2022,4
707,IL,NL,2022,4
678,CL,FR,2022,4
619,PE,ES,2022,4
611,LK,NO,2022,4
598,BG,NO,2022,4
593,SA,EG,2022,4
580,AE,MY,2022,4
566,CO,UY,2022,4
566,NG,FR,2022,4
552,US,CY,2022,4
543,VN,KR,2022,4
537,US,GE,2022,4
529,NG,UG,2022,4
518,RS,XK,2022,4
480,DK,BR,2022,4
471,NL,HU,2022,4
453,CA,GR,2022,4
427,CY,FR,2022,4
406,ID,FR,2022,4
403,PL,EE,2022,4
378,IE,PT,2022,4
374,IE,CZ,2022,4
355,IT,TR,2022,4
351,PK,CR,2022,4
332,JP,SE,2022,4
331,MX,CH,2022,4
327,VN,AR,2022,4
305,LB,CA,2022,4
303,DK,BH,2022,4
291,CM,PT,2022,4
276,MY,TW,2022,4
272,AF,CA,2022,4
269,NZ,JP,2022,4
257,PT,RS,2022,4
256,JP,GR,2022,4
5552,RU,GB,2022,4
2186,NZ,GB,2022,4
1953,PT,CH,2022,4
1276,AU,CH,2022,4
829,BD,ES,2022,4
758,CZ,TR,2022,4
345,BA,IN,2022,4
293,DO,AU,2022,4
241,GB,IS,2022,4
236,DZ,EG,2022,4
216,EG,PK,2022,4
211,AT,EE,2022,4
211,EE,PL,2022,4
210,ZA,CH,2022,4
176,SK,FR,2022,4
169,ES,VE,2022,4
168,PL,CY,2022,4
167,DZ,IN,2022,4
160,EG,BE,2022,4
158,AE,BR,2022,4
152,ES,TZ,2022,4
151,MX,TW,2022,4
151,MY,FR,2022,4
148,CA,EC,2022,4
147,ZW,NG,2022,4
142,TN,CI,2022,4
139,LU,AU,2022,4
137,IN,UY,2022,4
134,SE,TH,2022,4
123,CO,IL,2022,4
123,RS,RO,2022,4
108,AE,PT,2022,4
105,GE,BR,2022,4
105,UZ,KR,2022,4
101,BO,BR,2022,4
101,MY,SI,2022,4
82976,HK,US,2023,1
76494,IT,US,2023,1
73513,US,CA,2023,1
42277,MX,US,2023,1
10333,US,RU,2023,1
8326,AM,US,2023,1
6803,DE,IT,2023,1
5990,ES,NL,2023,1
4037,NL,PL,2023,1
3725,DE,IR,2023,1
2658,US,PH,2023,1
2061,CH,NL,2023,1
1924,BY,DE,2023,1
1605,HK,MY,2023,1
1545,PL,SE,2023,1
1538,GB,AT,2023,1
1457,PL,PT,2023,1
1431,ZA,IN,2023,1
1414,DE,AR,2023,1
1223,EG,GB,2023,1
1187,PE,DE,2023,1
1142,IN,AT,2023,1
1041,MG,FR,2023,1
1006,RS,NL,2023,1
204,IR,PL,2022,4
1418,IN,CN,2020,1
237,RU,BR,2020,1
106,EC,CA,2020,1
326,FR,DZ,2020,2
2759,IT,ES,2020,2
176,SE,TH,2020,2
107,SI,FR,2020,2
1551,AU,CN,2020,3
351,TZ,KE,2020,3
2124,TW,HK,2020,3
149,UA,HR,2020,3
960,NP,CH,2020,4
173,BG,IT,2020,3
827,JP,TW,2020,4
396,GB,VN,2020,4
807,AT,AL,2020,4
103,MY,PL,2020,4
345,BE,DK,2020,4
220,CO,VE,2020,4
1125,RO,RU,2021,1
161,MN,KR,2020,4
325,BE,IL,2020,4
483,ES,IE,2021,1
307,DZ,FR,2021,1
179,PL,SK,2021,1
134,HK,MY,2021,1
113,OM,CA,2021,1
6327,ES,FR,2021,2
3011,US,VN,2021,2
2064,KR,JP,2021,2
106,SG,NO,2021,1
469,SA,IN,2021,2
1267,FR,CN,2021,2
421,AU,NO,2021,2
409,DO,CA,2021,2
378,AR,AU,2021,2
319,ES,SI,2021,2
274,TH,CH,2021,2
184,US,MD,2021,2
161,GR,UA,2021,2
155,HR,AT,2021,2
860,US,CU,2021,3
1691,VN,JP,2021,3
388,FI,IT,2021,3
380,BE,IT,2021,3
246,BR,BE,2021,3
186,BR,CL,2021,3
167,TR,LB,2021,3
117,CR,PE,2021,3
105,BE,NO,2021,3
9233,US,PL,2021,4
8805,CH,FR,2021,4
2713,GR,DE,2021,4
817,IN,SE,2021,4
652,TH,VN,2021,4
528,UA,IT,2021,4
6837,BE,DE,2021,4
601,ZA,IL,2021,4
400,NL,BY,2021,4
238,VN,UA,2021,4
232,AE,PL,2021,4
1930,VE,CO,2022,1
213,EG,BG,2021,4
507,BE,NO,2022,1
462,RE,FR,2022,1
364,CY,CH,2022,1
259,BE,SI,2022,1
250,BB,CH,2022,1
144,NG,TR,2022,1
142,NG,SE,2022,1
129,TR,PH,2022,1
123,FR,TH,2022,1
113,CZ,JP,2022,1
165,TR,ID,2022,1
12230,DE,UA,2022,2
7280,US,IT,2022,2
5914,EE,US,2022,2
4809,IN,IL,2022,2
2147,GB,NO,2022,2
1781,IN,CN,2022,2
1048,GB,IR,2022,2
848,NO,CH,2022,2
666,GB,RS,2022,2
593,MY,HK,2022,2
591,ZA,PL,2022,2
487,CH,FI,2022,2
463,BG,ES,2022,2
333,SI,FR,2022,2
319,FR,BG,2022,2
313,CY,IL,2022,2
222,ID,DK,2022,2
164,DE,SA,2022,2
156,ES,UY,2022,2
147,NP,GB,2022,2
138,CZ,AE,2022,2
116,DE,RE,2022,2
116,BY,SI,2022,2
112,IN,LB,2022,2
382644,GB,US,2022,3
3062,CA,HK,2022,3
2822,JP,IN,2022,3
2285,FR,UA,2022,3
2116,NG,GB,2022,3
1547,RU,IL,2022,3
179,PL,RS,2022,3
104,MX,AU,2022,3
689,PT,LU,2022,3
655,AR,FR,2022,3
561,LB,DK,2022,3
560,TR,IL,2022,3
361,BY,GB,2022,3
332,HU,UA,2022,3
293,CR,AR,2022,3
249,NL,ID,2022,3
212,BR,SG,2022,3
207,ET,CH,2022,3
196,TR,BE,2022,3
162,RW,UG,2022,3
149,TW,UA,2022,3
121,SG,VE,2022,3
117,CH,LV,2022,3
494,ES,IE,2022,3
189,GE,EE,2022,3
3932,RU,GE,2022,4
3531,PL,CH,2022,4
1230,SK,IN,2022,4
1115,TH,CH,2022,4
1014,TR,SG,2022,4
811,FR,IR,2022,4
584,AE,IT,2022,4
584,TR,BY,2022,4
390,SG,BD,2022,4
348,NZ,FI,2022,4
331,AE,HK,2022,4
273,US,EC,2022,4
263,TN,IN,2022,4
259,DK,PT,2022,4
255,HU,HK,2022,4
17856,KZ,RU,2022,4
333,NG,PT,2022,4
206,PL,AR,2022,4
182,EE,AU,2022,4
161,ES,TW,2022,4
146,CY,TR,2022,4
144,GR,HK,2022,4
139,RS,GR,2022,4
131,RU,LU,2022,4
337,TH,SI,2020,2
252,BY,BG,2020,2
131,NL,LU,2020,2
221,LV,EE,2020,3
4107,IT,NL,2020,4
313,US,GH,2020,4
204,AR,TR,2020,4
2376,DE,IR,2021,1
1334,AU,CN,2021,1
156,ID,VN,2020,4
486,DE,SK,2021,1
396,IE,GR,2021,1
361,CR,MX,2021,1
150,ER,ET,2021,1
112,GB,PE,2021,1
225,PH,LK,2021,1
4229,IL,DE,2021,2
157,ZW,ZA,2021,2
127,FR,TZ,2021,2
491,UY,AU,2021,2
104,LK,SE,2021,3
112,UA,TH,2021,3
148,US,TN,2021,4
3599,FR,IT,2022,1
3316,HU,GB,2022,1
319,MX,AU,2021,4
135,PA,CR,2021,4
316,NL,AR,2022,1
652,BE,PL,2022,1
551,PT,BG,2022,1
429,TR,AZ,2022,1
231,GB,CL,2022,1
223,IT,SI,2022,1
182,GR,AT,2022,1
116,ES,ID,2022,1
1142,GB,NZ,2022,2
2871,FR,UA,2022,2
366,FR,ID,2022,2
317,ES,MY,2022,2
205,PT,IE,2022,2
4527,PT,BR,2022,3
2051,IE,NO,2022,3
359,BG,CZ,2022,3
359,ES,BY,2022,3
706,LB,DE,2022,3
516,TZ,US,2022,3
454,MK,IL,2022,3
392,TH,SG,2022,3
185,RU,NG,2022,3
156,BR,KR,2022,3
360,TR,EG,2022,3
19129,IN,DE,2022,4
4287,AR,GB,2022,4
